tiempo,potencia,id,sum1,sum0
2235,0.757475894055901,1,0.757475894055901,0
2236,0.750640790919077,1,0.750640790919077,0
2237,0.747711461003296,0,0,0.747711461003296
2238,0.758940559013792,1,0.758940559013792,0
2239,0.8219211522031,1,0.8219211522031,0
2240,0.816062492371537,1,0.816062492371537,0
2241,0.85512022458196,1,0.85512022458196,0
2242,0.836933968021482,1,0.836933968021482,0
2243,0.838398632979373,1,0.838398632979373,0
2244,0.813499328695228,1,0.813499328695228,0
2245,0.851824728426706,1,0.851824728426706,0
2246,0.868790430855608,1,0.868790430855608,0
2247,0.827657756621506,1,0.827657756621506,0
2248,0.837178078847797,1,0.837178078847797,0
2249,0.829244476992555,1,0.829244476992555,0
2250,0.834736970584645,1,0.834736970584645,0
2251,0.824850482118882,1,0.824850482118882,0
2252,0.833760527279385,1,0.833760527279385,0
2253,0.842182350787257,1,0.842182350787257,0
2254,0.858293665324057,1,0.858293665324057,0
2255,0.840717685829367,1,0.840717685829367,0
2256,0.8541437812767,1,0.8541437812767,0
2257,0.82546075918467,1,0.82546075918467,0
2258,0.781764921274259,1,0.781764921274259,0
2259,0.785182472842671,1,0.785182472842671,0
2260,0.812034663737337,1,0.812034663737337,0
2261,0.792994019284755,1,0.792994019284755,0
2262,0.824118149639937,1,0.824118149639937,0
2263,0.80080556572684,1,0.80080556572684,0
2264,0.816550714024167,1,0.816550714024167,0
2265,0.829122421579397,1,0.829122421579397,0
2266,0.796533626266325,1,0.796533626266325,0
2267,0.778591480532162,1,0.778591480532162,0
2268,0.798608568290004,1,0.798608568290004,0
2269,0.808495056755767,1,0.808495056755767,0
2270,0.796655681679483,1,0.796655681679483,0
2271,0.798852679116319,1,0.798852679116319,0
2272,0.79628951544001,1,0.79628951544001,0
2273,0.774929818137434,1,0.774929818137434,0
2274,0.807030391797876,1,0.807030391797876,0
2275,0.786769193213719,1,0.786769193213719,0
2276,0.817160991089955,1,0.817160991089955,0
2277,0.823751983400464,1,0.823751983400464,0
2278,0.805443671426828,1,0.805443671426828,0
2279,0.837422189674112,1,0.837422189674112,0
2280,0.74649090687172,0,0,0.74649090687172
2281,0.709141950445502,0,0,0.709141950445502
2282,0.658366898571952,0,0,0.658366898571952
2283,0.656658122787746,0,0,0.656658122787746
2284,0.640180642011473,0,0,0.640180642011473
2285,0.666544611253509,0,0,0.666544611253509
2286,0.704259733919199,0,0,0.704259733919199
2287,0.73440742096912,0,0,0.73440742096912
2288,0.710606615403393,0,0,0.710606615403393
2289,0.725009154155987,0,0,0.725009154155987
2290,0.662028560966679,0,0,0.662028560966679
2291,0.793116074697913,1,0.793116074697913,0
2292,0.801659953618943,1,0.801659953618943,0
2293,0.809227389234713,1,0.809227389234713,0
2294,0.797632124984743,1,0.797632124984743,0
2295,0.765165385084829,1,0.765165385084829,0
2296,0.824484315879409,1,0.824484315879409,0
2297,0.791529354326864,1,0.791529354326864,0
2298,0.795923349200537,1,0.795923349200537,0
2299,0.828268033687294,1,0.828268033687294,0
2300,0.78066642255584,1,0.78066642255584,0
2301,0.820700598071525,1,0.820700598071525,0
2302,0.819602099353106,1,0.819602099353106,0
2303,0.827413645795191,1,0.827413645795191,0
2304,0.8138654949347,1,0.8138654949347,0
2305,0.827657756621506,1,0.827657756621506,0
2306,0.830709141950446,1,0.830709141950446,0
2307,0.807152447211034,1,0.807152447211034,0
2308,0.806664225558404,1,0.806664225558404,0
2309,0.818625656047846,1,0.818625656047846,0
2310,0.80129378737947,1,0.80129378737947,0
2311,0.824484315879409,1,0.824484315879409,0
2312,0.766630050042719,1,0.766630050042719,0
2313,0.732332478945441,0,0,0.732332478945441
2314,0.798486512876846,1,0.798486512876846,0
2315,0.777859148053216,1,0.777859148053216,0
2316,0.720004882216526,0,0,0.720004882216526
2317,0.70474795557183,0,0,0.70474795557183
2318,0.679848651287685,0,0,0.679848651287685
2319,0.712437446600757,0,0,0.712437446600757
2320,0.690345416819236,0,0,0.690345416819236
2321,0.749664347613817,1,0.749664347613817,0
2322,0.752105455876968,1,0.752105455876968,0
2323,0.751739289637495,1,0.751739289637495,0
2324,0.770657878676919,1,0.770657878676919,0
2325,0.786891248626877,1,0.786891248626877,0
2326,0.783961918711095,1,0.783961918711095,0
2327,0.801782009032101,1,0.801782009032101,0
2328,0.789210301476871,1,0.789210301476871,0
2329,0.796411570853167,1,0.796411570853167,0
2330,0.723178322958623,0,0,0.723178322958623
2331,0.754790674966435,1,0.754790674966435,0
2332,0.661174173074576,0,0,0.661174173074576
2333,0.697790797021848,0,0,0.697790797021848
2334,0.70523617722446,0,0,0.70523617722446
2335,0.730745758574393,0,0,0.730745758574393
2336,0.734285365555962,0,0,0.734285365555962
2337,0.811912608324179,1,0.811912608324179,0
2338,0.794824850482119,1,0.794824850482119,0
2339,0.773465153179544,1,0.773465153179544,0
2340,0.787623581105822,1,0.787623581105822,0
2341,0.819113877700476,1,0.819113877700476,0
2342,0.843524960331991,1,0.843524960331991,0
2343,0.824362260466252,1,0.824362260466252,0
2344,0.843647015745148,1,0.843647015745148,0
2345,0.857927499084584,1,0.857927499084584,0
2346,0.872940314902966,1,0.872940314902966,0
2347,0.777981203466374,1,0.777981203466374,0
2348,0.781032588795313,1,0.781032588795313,0
2349,0.766507994629562,1,0.766507994629562,0
2350,0.837666300500427,1,0.837666300500427,0
2351,0.792627853045283,1,0.792627853045283,0
2352,0.881850360063469,1,0.881850360063469,0
2353,0.780544367142683,1,0.780544367142683,0
2354,0.787501525692665,1,0.787501525692665,0
2355,0.690711583058709,0,0,0.690711583058709
2356,0.717075552300745,0,0,0.717075552300745
2357,0.76809471500061,1,0.76809471500061,0
2358,0.841083852068839,1,0.841083852068839,0
2359,0.880141584279263,1,0.880141584279263,0
2360,0.842670572439888,1,0.842670572439888,0
2361,0.87525936775296,1,0.87525936775296,0
2362,0.913584767484438,1,0.913584767484438,0
2363,0.904064445258147,1,0.904064445258147,0
2364,0.893445624313438,1,0.893445624313438,0
2365,0.848895398510924,1,0.848895398510924,0
2366,0.861711216892469,1,0.861711216892469,0
2367,0.830709141950446,1,0.830709141950446,0
2368,0.871841816184548,1,0.871841816184548,0
2369,0.872330037837178,1,0.872330037837178,0
2370,0.869522763334554,1,0.869522763334554,0
2371,0.857317222018797,1,0.857317222018797,0
2372,0.864884657634566,1,0.864884657634566,0
2373,0.864884657634566,1,0.864884657634566,0
2374,0.8380324667399,1,0.8380324667399,0
2375,0.83046503112413,1,0.83046503112413,0
2376,0.776882704747956,1,0.776882704747956,0
2377,0.789576467716343,1,0.789576467716343,0
2378,0.704625900158672,0,0,0.704625900158672
2379,0.668253387037715,0,0,0.668253387037715
2380,0.67704137678506,0,0,0.67704137678506
2381,0.66849749786403,0,0,0.66849749786403
2382,0.742829244476993,0,0,0.742829244476993
2383,0.771268155742707,1,0.771268155742707,0
2384,0.736848529232272,0,0,0.736848529232272
2385,0.701330404003418,0,0,0.701330404003418
2386,0.773587208592701,1,0.773587208592701,0
2387,0.751983400463811,1,0.751983400463811,0
2388,0.77212254363481,1,0.77212254363481,0
2389,0.793970462590016,1,0.793970462590016,0
2390,0.782375198340046,1,0.782375198340046,0
2391,0.751861345050653,1,0.751861345050653,0
2392,0.756377395337483,1,0.756377395337483,0
2393,0.750640790919077,1,0.750640790919077,0
2394,0.737824972537532,0,0,0.737824972537532
